u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
910364411,2099013844,0,1.71503e+08,['2'],['Via Giuseppe Giacosa'],residential,['30'],"LINESTRING (681319.0126874233 4931065.892617453, 681334.5979881354 4931063.8266367465, 681337.591829369 4931063.154321791, 681340.398009209 4931062.365600894, 681389.7231626494 4931043.077633545, 681403.0398820756 4931037.9358352795, 681409.7034055108 4931035.465139691)",95.826,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
910364411,2099007411,0,1.71503e+08,['2'],['Via Giuseppe Giacosa'],residential,['30'],"LINESTRING (681319.0126874233 4931065.892617453, 681314.2309382546 4931066.7818110185, 681309.3594693734 4931068.0353504345, 681303.483660864 4931070.216875976, 681299.0921717162 4931072.22863779, 681263.2561089789 4931097.3076181365)",64.614,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
913118316,10858268948,0,1.69473e+08,,['Via Fernando Fortuzzi'],residential,['30'],"LINESTRING (682324.8467468636 4929821.577006723, 682369.2302895929 4929956.634464715)",142.2,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
913118316,1023756748,0,1.69473e+08,,['Via Fernando Fortuzzi'],residential,['30'],"LINESTRING (682324.8467468636 4929821.577006723, 682322.9247151513 4929815.219902185)",6.643,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
913118343,10884352311,0,7.84985e+07,,['Via della Guardia'],residential,['30'],"LINESTRING (682277.0005164564 4930896.306473405, 682291.5954345084 4930891.013336029)",15.489,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
913118343,2154709603,0,"[ 1199250978, 276693742 ]",,,track,,"LINESTRING (682277.0005164564 4930896.306473405, 682275.3959406137 4930898.206850678, 682274.8290582402 4930901.114626806, 682275.4599263052 4930905.845813092, 682276.923534209 4930911.234027641, 682283.9104410359 4930928.716624158, 682284.6014257056 4930936.406539808, 682283.1819618623 4930943.047822332, 682278.8397299167 4930948.673252087, 682272.079015484 4930960.822990604, 682270.6335173757 4930969.809166133, 682273.607563633 4930985.4337882595, 682282.2770096321 4931001.918653506, 682304.2747555422 4931032.995996104, 682307.4355198039 4931040.833080237, 682313.3897318466 4931062.222039882, 682311.419442546 4931097.262129896, 682309.6051686606 4931123.346543575, 682310.3580569911 4931151.492931112, 682310.4343254687 4931182.488429685, 682314.1296456642 4931218.310151671, 682315.5798111067 4931227.288700693, 682323.3553984234 4931246.127526176, 682353.4210457461 4931285.591341044)",418.086,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
913118428,1825278333,0,9.69191e+08,,,track,,"LINESTRING (682674.3779513633 4932317.032459502, 682663.6873188899 4932281.191301944, 682661.2709614782 4932270.1177087175, 682645.1405051568 4932201.4735988965, 682639.3634819874 4932179.244282182, 682604.6253621583 4932042.598095227)",283.318,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
913389016,2317206898,0,2.56149e+07,,['Via Rimini'],residential,,"LINESTRING (687105.7039856929 4933390.289212177, 687115.0268657502 4933389.924389053, 687203.8556126262 4933399.59066178, 687266.7216549028 4933397.880679526)",161.123,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
913389016,279181978,0,2.56149e+07,,['Via Rimini'],residential,,"LINESTRING (687105.7039856929 4933390.289212177, 687095.3499523642 4933392.492006337, 687057.8137985226 4933402.43798822, 687046.2890824429 4933405.251905403, 687042.4713918987 4933407.476461486)",65.535,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
913389023,1617881325,0,1.50011e+08,,['Via della Croce Coperta'],tertiary,,"LINESTRING (687128.5511804841 4933477.428976722, 687250.7830770878 4933491.628103361)",122.713,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
913389023,913389016,0,7.76263e+07,,['Via Lugo'],residential,,"LINESTRING (687128.5511804841 4933477.428976722, 687106.345853928 4933398.089774743, 687105.8666475202 4933394.85196225, 687105.7039856929 4933390.289212177)",90.257,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
913389023,279181977,0,1.50011e+08,,['Via della Croce Coperta'],tertiary,,"LINESTRING (687128.5511804841 4933477.428976722, 687101.332489446 4933475.143164086, 687092.2985296985 4933474.593602067, 687088.0982956042 4933474.917171966, 687084.1770631932 4933475.49336842, 687076.7610485939 4933477.02493276, 687070.2160673437 4933479.237535684)",58.862,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
919502625,2106957173,0,1.71514e+08,,['Via Giuseppe Antonio Landi'],unclassified,['30'],"LINESTRING (680750.253111166 4930151.5958742155, 680749.9669179484 4930145.584984666, 680747.4534580688 4930094.67915969, 680743.288078929 4930025.940933288)",125.93,m6,3,1,,,2.0,30.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
919502625,316293755,0,"[ 183743760, 107235801, 107235800 ]",,['Via Casteldebole'],unclassified,['30'],"LINESTRING (680750.253111166 4930151.5958742155, 680756.2388166331 4930150.917606192, 680762.1937412054 4930149.916107578, 680768.8954912515 4930148.379574489, 680775.9383292057 4930146.307832157, 680783.40926353 4930143.147476997, 680791.1120314485 4930138.804114695, 680797.830691188 4930134.088753105, 680802.0500290461 4930130.559988676, 680806.6974678519 4930125.942607949, 680810.9147041969 4930121.346603126, 680814.2005086418 4930117.058165532, 680817.9645516457 4930110.737601756, 680820.3633679225 4930105.446217703, 680822.7349007512 4930099.420383571, 680824.7012216538 4930093.661181739, 680826.2013164962 4930085.787975064, 680826.3029892538 4930085.279445272, 680826.5329702464 4930079.30515348, 680826.2454743102 4930072.7717442475, 680825.3273480192 4930065.742766612, 680823.5425711315 4930058.122717686, 680821.4028882021 4930049.2477372, 680815.9809463886 4930037.102052123, 680803.3335824725 4930013.861031578)",185.608,m6,3,1,,,2.0,30.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
919502625,2157278468,0,"[ 808896828, 183743766 ]",,['Via Giuseppe Vaccaro'],unclassified,['30'],"LINESTRING (680750.253111166 4930151.5958742155, 680750.9406695059 4930156.906476374, 680775.559084381 4930272.258686897, 680778.0205986549 4930289.291033396)",140.582,m6,3,1,,,2.0,30.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083596,2961205017,0,7.83938e+07,,['Via Pier Fortunato Calvi'],residential,['30'],"LINESTRING (682171.6608850097 4932140.954416431, 682176.4096038106 4932139.520243891)",4.949,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083597,3051594593,0,7.83938e+07,,['Via Pier Fortunato Calvi'],residential,['30'],"LINESTRING (682248.2575145704 4932121.249232483, 682304.342835068 4932102.380617261)",59.034,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083597,2961205017,0,7.83938e+07,,['Via Pier Fortunato Calvi'],residential,['30'],"LINESTRING (682248.2575145704 4932121.249232483, 682176.4096038106 4932139.520243891)",73.948,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083597,1825346198,0,1.71518e+08,,['Via Pier Fortunato Calvi'],residential,['30'],"LINESTRING (682248.2575145704 4932121.249232483, 682234.9697663786 4932051.185489937)",71.348,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083598,3051595084,0,2.44996e+07,,['Via del Triumvirato'],secondary,['50'],"LINESTRING (682311.5210231559 4932099.969805299, 682315.3069209601 4932118.941216151)",19.355,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083598,3051594593,0,7.83938e+07,,['Via Pier Fortunato Calvi'],residential,['30'],"LINESTRING (682311.5210231559 4932099.969805299, 682304.342835068 4932102.380617261)",7.554,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083598,3051595075,0,1.71518e+08,,['Via Ferdinando Magellano'],living_street,['10'],"LINESTRING (682311.5210231559 4932099.969805299, 682318.0296078459 4932097.895927484)",6.815,m6,3,1,,,2.0,10.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083598,3051595085,0,2.44996e+07,,['Via del Triumvirato'],secondary,['50'],"LINESTRING (682311.5210231559 4932099.969805299, 682299.3910648271 4932047.324960222, 682298.5894140108 4932043.86738024, 682297.1288341741 4932037.534298348)",64.1,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083601,2158172381,0,7.83938e+07,,['Via Guglielmo Pepe'],living_street,['10'],"LINESTRING (682135.8752215861 4932553.413774794, 682159.48913614 4932554.209940497)",23.562,m6,3,1,,,2.0,10.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083604,2158171337,0,2.44996e+07,,['Via de La Birra'],living_street,['10'],"LINESTRING (682184.9595273976 4932427.960919434, 682096.7848232477 4932508.683753584)",119.411,m6,3,1,,,2.0,10.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083604,2158171327,0,2.44996e+07,,['Via de La Birra'],living_street,['10'],"LINESTRING (682184.9595273976 4932427.960919434, 682201.5189016322 4932413.762838945)",21.786,m6,3,1,,,2.0,10.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083604,2158172381,0,"[ 78393772, 237969543 ]",,['Via Guglielmo Pepe'],living_street,['10'],"LINESTRING (682184.9595273976 4932427.960919434, 682233.9367913665 4932532.410174776, 682205.5178972065 4932550.355024204, 682199.036581514 4932553.1745740445, 682192.5919182461 4932554.405468646, 682159.48913614 4932554.209940497)",195.519,m6,3,1,,,2.0,10.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083607,3065809808,0,7.83938e+07,,"[""Via dell'Aeroporto""]",residential,,"LINESTRING (681789.3849030867 4933387.810938109, 681773.3585405087 4933350.176584048)",40.907,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
920083607,9920872305,0,1.08251e+09,,"[""Via dell'Aeroporto""]",residential,,"LINESTRING (681789.3849030867 4933387.810938109, 681776.0814624035 4933395.753490175)",15.466,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
920083607,9920872304,0,1.08251e+09,,,unclassified,,"LINESTRING (681789.3849030867 4933387.810938109, 681807.5512615182 4933431.363810258, 681802.254466915 4933441.042544383)",58.226,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083612,2590609789,0,7.83938e+07,,['Via Edgar Allan Poe'],residential,['30'],"LINESTRING (681666.3832213015 4931199.108434991, 681697.8600485434 4931176.066245974)",38.952,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083612,8130019769,0,7.83938e+07,,['Via Edgar Allan Poe'],residential,['30'],"LINESTRING (681666.3832213015 4931199.108434991, 681650.2959649657 4931210.875504799)",19.902,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083612,2529913747,0,"[ 171508868, 171508869, 78393775 ]",,['Via del Pontelungo'],residential,['30'],"LINESTRING (681666.3832213015 4931199.108434991, 681672.5005833707 4931208.19514949, 681679.3202676402 4931218.335371205, 681729.8902632665 4931293.542947498)",113.745,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083614,6194612820,0,4.55562e+08,,['Via Emilia Ponente'],secondary,['50'],"LINESTRING (681767.5840245794 4931349.603336168, 681764.4240746202 4931351.949412196)",3.93,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083614,6194612828,0,4.55562e+08,,['Via Emilia Ponente'],secondary,['50'],"LINESTRING (681767.5840245794 4931349.603336168, 681779.9596908435 4931340.278350519, 681786.0672255832 4931336.069400157)",22.879,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083615,2158242670,0,7.83938e+07,,['Via Carlo Dickens'],residential,['30'],"LINESTRING (681776.3379962092 4931125.292131189, 681721.2564941695 4931158.94553556)",64.436,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083618,920083619,0,7.83938e+07,,['Via Luigi Capuana'],residential,['30'],"LINESTRING (681435.284544819 4930812.035731075, 681437.2759335691 4930819.628433866, 681439.2222813673 4930825.985935644, 681442.0704574011 4930833.947196306, 681452.6199706823 4930859.810190887)",50.895,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083619,920083620,0,7.83938e+07,,['Via Luigi Capuana'],residential,['30'],"LINESTRING (681452.6199706823 4930859.810190887, 681472.4911813948 4930905.932510947)",50.223,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083619,11119508235,0,7.83938e+07,,['Via Antonio Fogazzaro'],residential,['30'],"LINESTRING (681452.6199706823 4930859.810190887, 681448.9665427441 4930862.73181522)",4.672,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083619,920083618,0,7.83938e+07,,['Via Luigi Capuana'],residential,['30'],"LINESTRING (681452.6199706823 4930859.810190887, 681442.0704574011 4930833.947196306, 681439.2222813673 4930825.985935644, 681437.2759335691 4930819.628433866, 681435.284544819 4930812.035731075)",50.895,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083620,920083619,0,7.83938e+07,,['Via Luigi Capuana'],residential,['30'],"LINESTRING (681472.4911813948 4930905.932510947, 681452.6199706823 4930859.810190887)",50.223,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083620,11119508371,0,7.83938e+07,,['Via Renato Fucini'],residential,['30'],"LINESTRING (681472.4911813948 4930905.932510947, 681469.0676597845 4930908.882781998)",4.514,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083620,920083621,0,7.83938e+07,,['Via Luigi Capuana'],residential,['30'],"LINESTRING (681472.4911813948 4930905.932510947, 681486.1954503545 4930936.174761444, 681488.978054188 4930941.355063766, 681494.0253413907 4930948.899808883)",48.154,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083621,920083620,0,7.83938e+07,,['Via Luigi Capuana'],residential,['30'],"LINESTRING (681494.0253413907 4930948.899808883, 681488.978054188 4930941.355063766, 681486.1954503545 4930936.174761444, 681472.4911813948 4930905.932510947)",48.154,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083621,2562252094,0,1.02832e+09,['2'],['Via del Faggiolo'],residential,['30'],"LINESTRING (681494.0253413907 4930948.899808883, 681498.0663056257 4930944.065869105, 681502.3155555269 4930939.749118113, 681509.3196532805 4930933.352755024, 681524.0247604512 4930922.380424475, 681544.3601085901 4930908.630752733, 681551.9342199063 4930903.4731970485)",73.801,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083621,2099013846,0,1.02832e+09,['2'],['Via del Faggiolo'],residential,['30'],"LINESTRING (681494.0253413907 4930948.899808883, 681490.294940392 4930954.576177685, 681485.9803817358 4930960.091704602, 681430.0192522792 4931018.690878587, 681425.4383258934 4931024.632545732, 681421.8971172131 4931030.658850025)",109.233,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083622,11119508235,0,7.83938e+07,,['Via Antonio Fogazzaro'],residential,['30'],"LINESTRING (681319.1808418122 4930967.293073497, 681360.0999605756 4930935.130537311, 681365.4279386775 4930929.498723223, 681448.9665427441 4930862.73181522)",166.519,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083625,3149587909,0,7.83938e+07,,['Via del Faggiolo'],residential,['30'],"LINESTRING (681438.5238403727 4931072.744043885, 681447.2600578057 4931093.453864644)",22.479,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083625,2099013846,0,7.83938e+07,,['Via del Faggiolo'],residential,['30'],"LINESTRING (681438.5238403727 4931072.744043885, 681426.7633264406 4931044.968500005, 681424.126079392 4931038.002510892, 681421.8971172131 4931030.658850025)",45.292,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083626,920083625,0,7.83938e+07,,['Via Trilussa'],residential,['30'],"LINESTRING (681531.0384207144 4931035.999373734, 681438.5238403727 4931072.744043885)",99.322,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083626,1818404892,0,2.00728e+08,,['Via Nicola Gogol'],residential,['30'],"LINESTRING (681531.0384207144 4931035.999373734, 681575.8971949152 4931142.316943558)",115.401,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083627,5226273805,0,2.00728e+08,,['Via Trilussa'],residential,['30'],"LINESTRING (681605.0733724432 4930986.23286439, 681582.6383657522 4931000.824068951)",26.718,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083627,2098901916,0,1.48007e+08,,['Via della Pietra'],secondary,['30'],"LINESTRING (681605.0733724432 4930986.23286439, 681627.536793312 4931020.111030095, 681644.7963322522 4931046.640124756)",72.264,m6,3,1,,,2.0,30.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083627,287235891,0,"[ 1122798888, 148006812 ]",,['Via della Pietra'],secondary,['30'],"LINESTRING (681605.0733724432 4930986.23286439, 681577.7884637233 4930942.704127757, 681573.5460008358 4930935.6820666725, 681570.3161585619 4930930.567034519, 681565.5821728368 4930922.630788651)",74.839,m6,3,1,,,2.0,30.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
920083636,2158199215,0,7.83938e+07,,['Via del Faggiolo'],residential,['30'],"LINESTRING (681553.5086948993 4931477.546436807, 681546.8399455897 4931450.635562845, 681542.8729642049 4931434.6278483635, 681519.4273229254 4931340.047883741, 681518.1634244937 4931334.04291821)",147.856,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
920083636,2098888168,0,"[ 911372378, 199900861, 1153280870 ]",,['Via del Faggiolo'],residential,['30'],"LINESTRING (681553.5086948993 4931477.546436807, 681555.2273771719 4931486.343290754, 681557.1434054505 4931494.056234643, 681558.2265427226 4931499.411393313, 681558.8470073156 4931501.685422142, 681560.1963058861 4931505.202663979, 681561.7562365787 4931508.0143324835, 681563.4142853622 4931510.161747573, 681566.5452201962 4931514.251301169, 681567.3942036377 4931515.464525508)",41.064,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
921190223,1611139377,0,1.48007e+08,,['Via Galeazza'],residential,['30'],"LINESTRING (681110.5497382195 4930252.488793517, 681103.8574754946 4930259.105507665)",9.402,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
921190223,10007192927,0,4.51641e+08,,['Viale Gaetano Salvemini'],secondary,['50'],"LINESTRING (681110.5497382195 4930252.488793517, 681155.0321238537 4930294.338245662, 681160.0477600484 4930299.058180826)",67.877,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
921190224,4484645996,0,3.82076e+07,,['Viale Gaetano Salvemini'],secondary,['50'],"LINESTRING (681342.4773353516 4930484.0048963735, 681349.2544715473 4930492.298144093)",10.701,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
921190224,7503361190,0,7.84961e+07,,['Via Luigi Einaudi'],residential,['30'],"LINESTRING (681342.4773353516 4930484.0048963735, 681346.6055029618 4930483.175264725, 681349.8179593596 4930482.375646668)",7.502,m5,2,1,,,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
